"","name","aqi","idx","lat","lon","url","dominentpol","time","tz","t","h","p","pm10","so2","no2","pm25","co","o3","w","r","wd","d","pol","uvi","mepaqi","pm1","time_estern"
"6176","Verrebroek",63,6980,51.2539648829038,4.20146039554634,"http://aqicn.org/city/belgium/fla/verrebroek/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6177","Gent",NA,6981,51.058078758733,3.7282544050241,"http://aqicn.org/city/belgium/fla/gent/","","2016-05-13 08:00:00","+0100",21,43,1018.57,43,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6178","Destelbergen",46,6982,3.77526239002104,51.0612776998801,"http://aqicn.org/city/belgium/fla/destelbergen/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,19,NA,7.8,46,NA,21.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6179","Sint-kruiswinkel",53,6983,51.1501360922306,3.80873543079248,"http://aqicn.org/city/belgium/fla/sint-kruiswinkel/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,21,NA,11,53,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6180","Berendrecht",55,6985,51.3487952941703,4.33970994755431,"http://aqicn.org/city/belgium/fla/berendrecht/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,NA,1.6,16.5,55,NA,14.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6181","Hoboken",50,6986,51.1702980406645,4.34100506499574,"http://aqicn.org/city/belgium/fla/hoboken/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,20,4.6,10.6,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6182","Antwerpen (luchtbal)",50,6987,51.2609897097004,4.42439900737739,"http://aqicn.org/city/belgium/fla/antwerpen-luchtbal/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,20,NA,14.7,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6183","Dessel",53,6988,51.2336522083913,5.16397884684722,"http://aqicn.org/city/belgium/fla/dessel/","pm25","2017-03-30 02:00:00","+01:00",11.5,76,1025,20,0.6,9.2,53,NA,18.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6184","Borgerhout",53,6989,51.2096625331407,4.43182104741115,"http://aqicn.org/city/belgium/fla/borgerhout/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,21,1.6,19.2,53,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6185","Borgerhout (straatkant)",53,6990,51.2095187338142,4.43179223123474,"http://aqicn.org/city/belgium/fla/borgerhout-straatkant/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,20,NA,19.2,53,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6186","Schoten",53,6991,51.2521034140774,4.49136202838409,"http://aqicn.org/city/belgium/fla/schoten/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,21,NA,14.2,53,NA,18.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6187","Zwijndrecht",57,6992,4.33220643274275,51.2146988186069,"http://aqicn.org/city/belgium/fla/zwijndrecht/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,27,NA,13.8,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6188","Boom",46,6993,51.0920000397293,4.38010354531854,"http://aqicn.org/city/belgium/fla/boom/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,19,NA,11.9,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6189","Aarschot",50,6994,50.9775413803315,4.83761801617892,"http://aqicn.org/city/belgium/fla/aarschot/","pm25","2017-03-30 02:00:00","+01:00",11.5,76,1025,18,0.6,7.8,50,NA,21.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6190","Walshoutem",38,6995,50.7117060959361,5.10315860995768,"http://aqicn.org/city/belgium/fla/walshoutem/","pm25","2017-03-30 02:00:00","+01:00",11.5,76,1025,17,NA,11,38,NA,15.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6191","Vilvoorde",53,6996,50.9413871168109,4.43672076397431,"http://aqicn.org/city/belgium/fla/vilvoorde/","pm25","2017-03-30 02:00:00","+01:00",11.59,87,1011,21,0.6,16,53,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6192","Diepenbeek (zinniastraat)",46,6997,50.9278918454776,5.47062003803002,"http://aqicn.org/city/belgium/fla/diepenbeek-zinniastraat/","pm25","2017-03-30 02:00:00","+01:00",11.5,76,1025,17,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6193","Wilrijk (boomsesteenweg)",NA,6998,51.1704612,4.3858433,"http://aqicn.org/city/belgium/fla/wilrijk-boomsesteenweg/","","2014-12-05 14:00:00","+0100",4.89,86,1019,NA,NA,NA,124,NA,NA,4.6,0,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6194","Butte, Mat-su, Alaska",9,7000,61.534163,-149.031655,"http://aqicn.org/city/usa/alaska/mat-su/butte/","pm25","2017-03-29 15:00:00","-09:00",-4.85,57,1001,4,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6195","Xiaoping's former residence , Guangan",70,7001,30.518,106.631,"http://aqicn.org/city/china/guangan/xiaopingjiuji/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,26,5.6,3.2,70,6.4,20.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6196","Municipal party committee, Guangan",87,7002,30.4576,106.6303,"http://aqicn.org/city/china/guangan/shiwei/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,39,4.1,18.3,87,8.2,9.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6197","yǒuyì zhōngxué, Guangan",61,7003,30.4663,106.6271,"http://aqicn.org/city/china/guangan/youyizhongxue/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,17,2.6,9.6,61,9.1,14.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6198","Réngōng lake, Guangan",NA,7004,30.4844,106.6406,"http://aqicn.org/city/china/guangan/rengonghu/","","2015-12-31 23:00:00","+0800",9,82,1015,79,10.7,10.6,166,12.9,6,6.3,NA,10,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6199","guǎngdiàn huāyuán, Guangan",53,7005,30.4551,106.6388,"http://aqicn.org/city/china/guangan/guangdianhuayuan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,28,2.6,12.8,53,7.3,10.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6200","Daxing 526, Yaan",137,7006,30.0125,103.009,"http://aqicn.org/city/china/yaan/daxing526tai/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,63,11.2,11.5,137,8.2,9.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6201","Jianan plant, Yaan",166,7007,29.9899,103.0013,"http://aqicn.org/city/china/yaan/jiananchang/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,60,4.1,14.2,166,8.2,39.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6202","City government, Yaan",142,7008,29.9834,103.0109,"http://aqicn.org/city/china/yaan/shizhengfu/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,51,4.1,13.3,142,10,25.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6203","Sichuan Agricultural University, Yaan",129,7009,29.9816,103.0001,"http://aqicn.org/city/china/yaan/chuannongda/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,51,2.1,4.6,129,5.5,22.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6204","Dazhou Technical College, Dazhou",72,7010,31.2797,107.5272,"http://aqicn.org/city/china/dazhou/dazhouzhiyejishuxueyuan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,24,2.6,16,72,4.6,18.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6205","City Environmental Monitoring Station, Dazhou",76,7011,31.215,107.525,"http://aqicn.org/city/china/dazhou/shihuanjingjiancezhan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,23,7.1,15.1,76,8.2,30.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6206","fènghuáng district, Dazhou",78,7012,31.2108,107.4967,"http://aqicn.org/city/china/dazhou/fenghuangxiaoqu/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,28,1.6,17,78,7.3,11,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6207","dáxiàn jīguān hotel, Dazhou",72,7013,31.1956,107.5069,"http://aqicn.org/city/china/dazhou/daxianjiguanbinguan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,22,5.6,14.2,72,7.3,21.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6208","Civic Center, Dazhou",70,7014,31.2058,107.4611,"http://aqicn.org/city/china/dazhou/shizhengzhongxin/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,24,2.1,22.4,70,8.2,13,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6209","Qianjiang City Station, Qianjiang",NA,7015,30.387377,112.940209,"http://aqicn.org/city/hubei/qianjiang/qianjiangshizhan/","","","+0800",21.83,99,1012.27,NA,NA,NA,NA,NA,NA,3.76,90.3,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6210","Qianjiang Planning Commission, Qianjiang",NA,7016,30.40211,112.900079,"http://aqicn.org/city/hubei/qianjiang/qianjiangjiwei/","","","+0800",21.83,99,1012.27,NA,NA,NA,NA,NA,NA,3.76,90.3,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6211","Qiongnan radio and television transmitting station, Wuzhishan",NA,7017,18.7652,109.5306,"http://aqicn.org/city/china/wuzhishan/qiongnanguangbodianshifashezhan/","","2015-01-04 09:00:00","+0800",26,65,1012,34,1.1,6,93,6.8,13,4,NA,150,19,NA,NA,NA,NA,2017-03-29 22:53:55
"6212","haigui middle school, Qionghai",42,7018,19.26529,110.46556,"http://aqicn.org/city/china/qionghai/haiguixuexiao/","pm10","2017-03-30 07:00:00","+08:00",24,100,1016,42,2.1,6,21,8.6,7.4,1.8,NA,110,24,NA,NA,NA,NA,2017-03-29 22:53:55
"6213","Water Company station, Dinganxian",107,7019,19.683826,110.34419,"http://aqicn.org/city/china/dinganxian/zilaishuigongsizhan/","pm25","2017-03-30 07:00:00","+08:00",24,100,1016,35,7.6,1.4,107,12.8,6.5,1.8,NA,110,24,NA,NA,NA,NA,2017-03-29 22:53:55
"6214","Mumbai US Consulate",129,7020,19.07283,72.88261,"http://aqicn.org/city/india/mumbai/us-consulate/","pm25","2017-03-30 05:00:00","+05:30",24.76,97,1011.92,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6215","Kolkata US Consulate",68,7021,22.56263,88.36304,"http://aqicn.org/city/india/kolkata/us-consulate/","pm25","2017-03-30 05:00:00","+05:30",26.15,88,1005,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6216","Hyderabad US Consulate",134,7022,17.38405,78.45636,"http://aqicn.org/city/india/hyderabad/us-consulate/","pm25","2017-03-30 05:00:00","+05:30",26.15,57,1012.5,NA,NA,NA,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6217","Chennai US Consulate",50,7023,13.08784,80.27847,"http://aqicn.org/city/chennai//us-consulate/","pm25","2017-03-30 05:00:00","+05:30",26.15,88,1011,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6218","New Delhi US Embassy",153,7024,28.63576,77.22445,"http://aqicn.org/city/india/new-delhi/us-embassy/","pm25","2017-03-30 05:00:00","+05:30",23.61,56,994.65,NA,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6219","Jinjuzui, Foshan",119,7026,22.819722,113.261667,"http://aqicn.org/city/guangdong/fushan/jinjieju/","pm25","2017-03-30 08:00:00","+08:00",21.4833333333333,92,1017.33333333333,62,8.2,19.7,119,8,25.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6220","Shùndé sūgǎng, Foshan",91,7027,22.8054,113.292,"http://aqicn.org/city/guangdong/fushan/shundesugang/","pm25","2017-03-30 08:00:00","+08:00",21.4833333333333,92,1017.33333333333,55,6.6,18.3,91,3.7,30.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6221","Ronggui street committee, Foshan",122,7028,22.7629,113.257,"http://aqicn.org/city/guangdong/fushan/rongguijiedaoban/","pm25","2017-03-30 08:00:00","+08:00",21.4833333333333,92,1017.33333333333,67,8.2,29.3,122,8.4,7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6222","Dongpu, Heyuan",61,7029,23.7586,114.6944,"http://aqicn.org/city/guangdong/heyuan/dongpu/","pm10","2017-03-30 08:00:00","+08:00",19.16,100,998.7,61,3.6,17.4,107,9.1,5.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6223","yuán xī, Heyuan",61,7030,23.7569,114.6778,"http://aqicn.org/city/guangdong/heyuan/yuanxi/","pm10","2017-03-30 08:00:00","+08:00",19.16,100,998.7,61,3.6,23.4,112,8.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6224","Old Town, Heyuan",112,7031,23.7233,114.6892,"http://aqicn.org/city/guangdong/heyuan/laocheng/","pm25","2017-03-30 07:00:00","+08:00",19.16,100,998.7,57,4.6,14.7,112,10.4,11,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6225","EPA building, Qingyuan",117,7033,23.6936,113.0425,"http://aqicn.org/city/guangdong/qingyuan/huanbaodalou/","pm25","2017-03-30 08:00:00","+08:00",22.15,88,1018,66,5.1,40.3,117,10.9,1.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6226","guǎn chéng lí chuān, Dongguan",142,7034,23.06,113.7480556,"http://aqicn.org/city/guangdong/dongguan/guanchenglichuan/","pm25","2017-03-30 08:00:00","+08:00",22.67,88,1017,63,5.6,24.3,142,9.5,17.5,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6227","dōngchéng zhǔ shān, Dongguan",153,7035,23.05361111,113.7819444,"http://aqicn.org/city/guangdong/dongguan/dongchengzhushan/","pm25","2017-03-30 08:00:00","+08:00",22.67,88,1017,61,5.1,25.2,153,8.6,9.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6228","yú hú, Jieyang",155,7036,23.5292,116.4094,"http://aqicn.org/city/guangdong/jieyang/yuhu/","pm25","2017-03-30 08:00:00","+08:00",19.15,88,1019,69,10.2,17,155,10.4,10.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6229","xīnxīng, Jieyang",157,7037,23.5353,116.3697,"http://aqicn.org/city/guangdong/jieyang/xinxing/","pm25","2017-03-30 08:00:00","+08:00",19.15,88,1019,71,11.7,22.9,157,13.6,17.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6230","dōngxìng, Jieyang",154,7038,23.5739,116.3594,"http://aqicn.org/city/guangdong/jieyang/dongxing/","pm25","2017-03-30 08:00:00","+08:00",19.15,88,1019,74,18.3,26.6,154,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6231","xī mǎ, Jieyang",154,7039,23.5486,116.3242,"http://aqicn.org/city/guangdong/jieyang/xima/","pm25","2017-03-30 08:00:00","+08:00",19.15,88,1019,67,10.7,17,154,11.8,16.7,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6232","Panjiaping, Chongqing",17,7040,29.536659,106.512855,"http://aqicn.org/city/china/zhongqing/panjiaping/","pm25","2017-03-30 08:00:00","+08:00",15,88,1017,7,3.6,17.9,17,10,8.2,3.1,NA,290,13,NA,NA,NA,NA,2017-03-29 22:53:55
"6233","Tianmen City Administration, Tianmen",157,7041,30.663372,113.16653,"http://aqicn.org/city/hubei/tianmen/tianmenshizhengfu/","pm25","2017-03-30 07:00:00","+08:00",15.36,100,1025.7,79,0.6,1.4,157,11.8,21.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6234","Tiānmén xīnchéng, Tianmen",153,7042,30.650271,113.150306,"http://aqicn.org/city/hubei/tianmen/tianmenxincheng/","pm25","2017-03-30 08:00:00","+08:00",15.36,100,1025.7,82,4.1,6.9,153,10,17.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6235","Heishipo, Guangyuan",38,7043,32.4535,105.8945,"http://aqicn.org/city/china/guangyuan/heishipo/","pm25","2017-03-30 08:00:00","+08:00",14,86,1016,19,4.1,2.3,38,6.4,35.4,4,NA,320,12,NA,NA,NA,NA,2017-03-29 22:53:55
"6236","Old Town, Guangyuan",151,7044,32.4429,105.8242,"http://aqicn.org/city/china/guangyuan/laocheng/","pm25","2017-03-30 08:00:00","+08:00",14,86,1016,9,10.7,14.7,151,4.6,26.4,4,NA,320,12,NA,NA,NA,NA,2017-03-29 22:53:55
"6237","Nanba, Guangyuan",29,7045,32.4246,105.8153,"http://aqicn.org/city/china/guangyuan/nanba/","o3","2017-03-30 08:00:00","+08:00",14,86,1016,12,8.7,11.5,25,8.2,29.3,4,NA,320,12,NA,NA,NA,NA,2017-03-29 22:53:55
"6238","Monitoring station, Guangyuan",31,7046,32.4285,105.8624,"http://aqicn.org/city/china/guangyuan/jiancezhan/","o3","2017-03-30 08:00:00","+08:00",14,86,1016,17,5.1,7.8,17,5.5,31.3,4,NA,320,12,NA,NA,NA,NA,2017-03-29 22:53:55
"6239","nán kān gōngyuán, Bazhong",NA,7047,31.8475,106.7583,"http://aqicn.org/city/china/bazhong/nankangongyuan/","","2016-04-29 10:00:00","+0800",18,78,NA,59,4.1,15.6,129,5.7,30,1.3,NA,246,14,NA,NA,NA,NA,2017-03-29 22:53:55
"6240","City EPA, Bazhong",32,7048,31.8711,106.7389,"http://aqicn.org/city/china/bazhong/shihuanbaoju/","o3","2017-03-30 08:00:00","+08:00",NA,NA,NA,10,1.6,6.9,25,10,32.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6241","High School, Bazhong",25,7049,31.8531,106.7594,"http://aqicn.org/city/china/bazhong/bazhongzhongxue/","o3","2017-03-30 08:00:00","+08:00",NA,NA,NA,15,1.6,14.7,21,9.1,25.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6242","Shiliu middle school, Bazhong",NA,7050,31.8456,106.7608,"http://aqicn.org/city/china/bazhong/shiliuzhong/","","2016-04-28 11:00:00","+0800",19,81,NA,35,3.1,17,68,8.5,17,0.9,NA,20,16,NA,NA,NA,NA,2017-03-29 22:53:55
"6243","State Institute of Agricultural Science, Ngawa Zong",53,7051,31.9286,102.1755,"http://aqicn.org/city/china/aba/zhounongkesuo/","pm25","2017-03-30 07:00:00","+08:00",5,72,NA,20,4.1,1,53,7.3,25.2,1.8,NA,320,2,NA,NA,NA,NA,2017-03-29 22:53:55
"6244","State Institute of Agricultural Science, Ngawa Zong",63,7550,31.9286,102.1755,"http://aqicn.org/city/china/abazhou/zhounongkesuo/","pm25","2017-03-30 08:00:00","+08:00",5,72,NA,28,4.6,2.3,63,8.2,16.7,1.8,NA,320,2,NA,NA,NA,NA,2017-03-29 22:53:55
"6245","State Stations, Ngawa Zong",78,7052,31.9025,102.2218,"http://aqicn.org/city/china/aba/zhoujiancezhan/","pm25","2017-03-30 07:00:00","+08:00",5,72,NA,27,4.1,2.3,78,5.4,19.5,1.8,NA,320,2,NA,NA,NA,NA,2017-03-29 22:53:55
"6246","State Stations, Ngawa Zong",78,7551,31.9025,102.2218,"http://aqicn.org/city/china/abazhou/zhoujiancezhan/","pm25","2017-03-30 08:00:00","+08:00",5,72,NA,30,3.6,3.2,78,6.4,14.7,1.8,NA,320,2,NA,NA,NA,NA,2017-03-29 22:53:55
"6247","Mashi primary school, Ngawa Zong",38,7053,31.8934,102.2402,"http://aqicn.org/city/china/aba/mashixiao/","pm25","2017-03-30 07:00:00","+08:00",5,72,NA,26,5.1,3.7,38,3.3,17.5,1.8,NA,320,2,NA,NA,NA,NA,2017-03-29 22:53:55
"6248","Mashi primary school, Ngawa Zong",50,7552,31.8934,102.2402,"http://aqicn.org/city/china/abazhou/mashixiao/","pm25","2017-03-30 08:00:00","+08:00",5,72,NA,29,5.1,7.8,50,3.7,11,1.8,NA,320,2,NA,NA,NA,NA,2017-03-29 22:53:55
"6249","jiāngjūn qiáo, Garzê Zong",65,7054,30.0506194,101.960011,"http://aqicn.org/city/china/ganzi/jiangjunqiao/","pm25","2017-03-30 07:00:00","+08:00",NA,NA,NA,19,11.2,10.6,65,6.5,25.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6250","shuǐ qiáo zi, Garzê Zong",63,7055,30.0475,101.9603,"http://aqicn.org/city/china/ganzi/shuiqiaozi/","pm25","2017-03-30 07:00:00","+08:00",NA,NA,NA,3,9.7,6.9,63,4.4,23.6,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6251","qīnglóng sì, Liangshan",65,7056,27.8094,102.3419,"http://aqicn.org/city/china/liangshan/qinglongsi/","pm25","2017-03-30 07:00:00","+08:00",20,22,NA,23,5.6,5.1,65,5.8,35,1.8,NA,200,3,NA,NA,NA,NA,2017-03-29 22:53:55
"6252","Qionghai Hotel, Liangshan",85,7057,27.8408,102.2714,"http://aqicn.org/city/china/liangshan/qionghaibinguan/","pm25","2017-03-30 07:00:00","+08:00",20,22,NA,36,13.7,10.1,85,4.8,42.3,1.8,NA,200,3,NA,NA,NA,NA,2017-03-29 22:53:55
"6253","Xichang City Hall, Liangshan",85,7058,27.8847,102.2689,"http://aqicn.org/city/china/liangshan/xichangshizhengfu/","pm25","2017-03-30 07:00:00","+08:00",20,22,NA,40,18.3,14.2,85,13.4,43.1,1.8,NA,200,3,NA,NA,NA,NA,2017-03-29 22:53:55
"6254","Liangshan Prefecture Government, Liangshan",74,7059,27.8978,102.2625,"http://aqicn.org/city/china/liangshan/liangshanzhouzhengfu/","pm25","2017-03-30 07:00:00","+08:00",20,22,NA,49,8.2,4.2,74,7.2,37.8,1.8,NA,200,3,NA,NA,NA,NA,2017-03-29 22:53:55
"6255","cháng'ān, Liangshan",74,7060,27.8953,102.2311,"http://aqicn.org/city/china/liangshan/changan/","pm25","2017-03-30 07:00:00","+08:00",20,22,NA,34,9.7,13.3,74,6.8,38.2,1.8,NA,200,3,NA,NA,NA,NA,2017-03-29 22:53:55
"6256","Qamdo Stations, Qamdo Sanai",25,7061,31.1278,97.1804,"http://aqicn.org/city/china/changdudiqu/changdujiancezhan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,5,3.6,2.3,25,6.4,24,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6257","Qamdo dam, Qamdo Sanai",63,7062,31.1254,97.1809,"http://aqicn.org/city/china/changdudiqu/changdudiquchangduba/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,39,4.6,9.2,63,11.8,22.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6258","Shannan Stations, Lhoka",34,7063,29.2313,91.7608,"http://aqicn.org/city/china/shannandiqu/shannanjiancezhan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,18,3.6,10.1,34,7.5,24.4,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6259","Shannan People's Hospital, Lhoka",30,7064,29.261,91.7706,"http://aqicn.org/city/china/shannandiqu/shannanrenminyiyuan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,12,4.1,10.1,30,6.1,27.3,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6260","Shigatse Stations, Xigaze",46,7065,29.2718,88.8876,"http://aqicn.org/city/china/rikazediqu/rikazejiancezhan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,39,7.1,0.5,46,1.8,32.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6261","Shigatse Hongda Company, Xigaze",66,7066,29.2365,88.8931,"http://aqicn.org/city/china/rikazediqu/rikazehongdagongsi/","pm10","2017-03-30 08:00:00","+08:00",NA,NA,NA,66,4.1,2.3,21,2.1,35.8,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6262","Nagqu Stations, Nagqu",162,7067,31.4846,92.0657,"http://aqicn.org/city/china/naqudiqu/naqujiancezhan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,98,19.8,19.7,162,18.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6263","Ngari Station, Ngari Sanai",21,7069,32.5,80.1161,"http://aqicn.org/city/china/alidiqu/alijiancezhan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,7,6.1,12.4,21,4.6,15.1,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6264","Ngari Prefectural Party Committee, Ngari Sanai",59,7070,32.5039,80.0895,"http://aqicn.org/city/china/alidiqu/alidiwei/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,29,11.7,17,59,6.7,25.2,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6265","Nyingchi Stations, Nyingchi",59,7071,29.6376,94.3681,"http://aqicn.org/city/china/linzhidiqu/linzhijiancezhan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,24,2.6,4.2,59,2.9,15.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6266","Nyingchi People's Hospital, Nyingchi",42,7072,29.6632,94.3616,"http://aqicn.org/city/china/linzhidiqu/linzhirenminyiyuan/","pm25","2017-03-30 08:00:00","+08:00",NA,NA,NA,32,0.6,6.9,42,4.7,13.9,NA,NA,NA,NA,NA,NA,NA,NA,2017-03-29 22:53:55
"6267","gān xī gǎng, Yiyang",53,7073,28.6428,112.4067,"http://aqicn.org/city/china/yiyang/ganxigang/","pm10","2017-03-30 08:00:00","+08:00",16,94,1016,53,3.1,8.7,46,9.1,14.3,1.8,NA,80,15,NA,NA,NA,NA,2017-03-29 22:53:55
"6268","City EPA, Yiyang",89,7074,28.5808,112.3458,"http://aqicn.org/city/china/yiyang/shihuanbaoju/","pm25","2017-03-30 08:00:00","+08:00",16,94,1016,43,1.1,19.2,89,7.3,5.7,1.8,NA,80,15,NA,NA,NA,NA,2017-03-29 22:53:55
